0.04921,0.00928,0.00313,0.00115,0.00177
0.12880,0.00856,0.00304,0.00138,0.00087
0.12891,0.00695,0.00154,0.00401,0.00091
0.02181,0.00505,0.00182,0.00372,0.00654
0.69029,0.40794,0.27196,0.20557,0.16777
0.27356,0.02837,0.00510,0.00018,0.00036
0.66909,0.29808,0.18470,0.12725,0.11158
0.90978,0.47626,0.21715,0.14662,0.09590
