0.24351,0.01146,0.00474,0.00198,0.00118
0.16104,0.01336,0.00218,0.00208,0.00180
0.06707,0.00427,0.00086,0.00802,0.03024
0.01790,0.01290,0.01003,0.00915,0.02484
0.63778,0.33390,0.18847,0.11554,0.06116
0.26173,0.02452,0.00352,0.00037,0.00000
0.65349,0.29342,0.17572,0.12309,0.10375
0.95341,0.49195,0.26173,0.13692,0.08543
