0.05824,0.05199,0.05115,0.05086,0.05062
0.03863,0.03596,0.03560,0.03515,0.03513
0.02459,0.01209,0.01277,0.02392,0.03709
0.00695,0.00535,0.00648,0.01610,0.03994
0.32445,0.25326,0.24272,0.24824,0.26817
0.06399,0.05669,0.05657,0.05644,0.05646
0.28932,0.25806,0.25494,0.25674,0.29043
0.44534,0.40163,0.37729,0.35635,0.34883
